Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PG,SG,SF,PF,C,Player Name,Status
2018-19,23,WAS,NBA,SF,7,95,20.6,0.616,0.063,0.438,6.7,16.2,11.4,9.5,2.0,5.3,5.0,17.9,0.2,0.1,0.3,0.175,0.8,1.1,1.9,0.1,False,False,True,False,False,Devin Robinson,Inactive
2019-20,24,OKC,NBA,PG,11,81,3.1,0.298,0.567,0.267,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.116,-6.0,-0.7,-6.7,-0.1,True,False,False,False,False,Devon Hall,Inactive
2019-20,23,LAL,NBA,C,1,9,28.6,0.5,0.0,0.0,24.6,36.1,30.4,20.3,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.226,4.8,-4.6,0.2,0.0,False,False,False,True,True,Devontae Cacok,Inactive
2020-21,24,LAL,NBA,PF,20,98,17.2,0.576,0.0,0.379,13.8,22.8,18.4,1.5,2.5,3.7,12.9,17.2,0.1,0.2,0.3,0.142,-1.5,0.4,-1.0,0.0,False,False,False,True,True,Devontae Cacok,Inactive
2021-22,25,SAS,NBA,PF,15,121,20.2,0.675,0.0,0.226,6.9,29.7,18.2,6.9,3.2,4.9,8.1,12.9,0.3,0.3,0.5,0.206,0.7,3.5,4.2,0.2,False,False,False,True,True,Devontae Cacok,Inactive
2014-15,22,ORL,NBA,SG,16,208,5.9,0.362,0.5,0.364,2.7,14.4,8.4,11.5,2.2,0.8,15.0,13.1,-0.3,0.2,-0.1,-0.031,-4.7,-0.1,-4.8,-0.1,False,True,False,False,False,Devyn Marble,Inactive
2015-16,23,ORL,NBA,SG,28,249,5.2,0.368,0.451,0.338,2.6,14.4,8.5,6.6,2.6,0.3,7.9,15.7,-0.4,0.3,-0.1,-0.026,-6.0,-0.1,-6.2,-0.3,False,True,False,False,False,Devyn Marble,Inactive
2019-20,23,TOR,NBA,C,6,28,12.9,0.432,0.143,0.357,19.3,33.2,26.4,16.4,1.7,0.0,15.6,29.3,0.0,0.1,0.0,0.043,-6.6,-3.0,-9.6,-0.1,False,False,False,False,True,Dewan Hernandez,Inactive
1996-97,26,PHO,NBA,SG,8,48,10.2,0.422,0.316,0.421,7.3,7.2,7.3,0.0,2.1,1.5,4.3,22.1,0.0,0.0,0.0,0.013,-4.0,-2.1,-6.1,0.0,False,True,False,False,False,Dexter Boney,Inactive
1992-93,23,DAL,NBA,SF,53,885,12.1,0.52,0.013,0.317,9.9,10.6,10.2,10.4,1.3,0.4,15.1,19.3,0.4,0.0,0.4,0.022,-1.6,-2.4,-4.0,-0.5,False,False,True,False,False,Dexter Cambridge,Inactive
2010-11,22,MIA,NBA,C,2,11,-6.4,0.333,0.0,0.0,11.5,20.4,16.2,0.0,0.0,0.0,40.0,21.3,-0.1,0.0,-0.1,-0.246,-15.1,-2.8,-17.9,0.0,False,False,False,False,True,Dexter Pittman,Inactive
2011-12,23,MIA,NBA,C,35,301,10.4,0.498,0.0,0.298,11.1,16.8,14.1,4.9,1.4,2.2,13.8,19.0,0.1,0.5,0.6,0.101,-5.9,-0.1,-6.0,-0.3,False,False,False,False,True,Dexter Pittman,Inactive
2012-13,24,TOT,NBA,C,11,32,1.6,0.325,0.0,0.273,27.2,18.5,22.7,0.0,0.0,0.0,19.6,22.4,-0.1,0.0,-0.1,-0.107,-12.1,-6.6,-18.8,-0.1,False,False,False,False,True,Dexter Pittman,Inactive
2013-14,25,ATL,NBA,C,2,3,13.1,0.0,0.0,2.0,100.0,0.0,57.9,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,-0.18,1.8,-26.1,-24.3,0.0,False,False,False,False,True,Dexter Pittman,Inactive
1989-90,26,PHI,NBA,PG,3,18,-6.8,0.0,0.25,0.0,0.0,0.0,0.0,12.8,2.8,3.4,33.3,14.1,-0.1,0.0,-0.1,-0.281,-11.6,-0.4,-12.0,0.0,True,False,False,False,False,Dexter Shouse,Inactive
2016-17,20,MEM,NBA,C,36,238,10.6,0.528,0.0,0.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,0.097,-5.0,0.4,-4.6,-0.2,False,False,False,False,True,Deyonta Davis,Inactive
2017-18,21,MEM,NBA,C,62,943,16.6,0.621,0.0,0.215,9.0,22.0,15.3,7.1,0.8,3.9,9.9,15.3,1.9,0.8,2.7,0.138,-0.9,-0.6,-1.5,0.1,False,False,False,False,True,Deyonta Davis,Inactive
2018-19,22,ATL,NBA,C,9,118,15.6,0.682,0.045,0.455,8.7,23.7,16.0,5.8,1.2,3.7,10.2,10.1,0.3,0.1,0.4,0.145,-1.5,-0.6,-2.0,0.0,False,False,False,False,True,Deyonta Davis,Inactive
2016-17,19,LAC,NBA,C,7,24,-1.2,0.339,0.0,0.308,4.8,22.7,14.0,0.0,0.0,3.4,11.9,31.3,-0.1,0.0,-0.1,-0.211,-14.9,-5.9,-20.8,-0.1,False,False,False,False,True,Diamond Stone,Inactive
2012-13,24,PHO,NBA,PG,19,149,9.0,0.375,0.306,0.204,3.7,7.8,5.7,31.3,3.4,0.0,23.1,20.7,-0.3,0.1,-0.2,-0.073,-3.6,-0.9,-4.4,-0.1,True,False,False,False,False,Diante Garrett,Inactive
2013-14,25,UTA,NBA,PG,71,1048,7.1,0.459,0.362,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,-1.1,0.3,-0.8,-0.036,-4.0,-0.6,-4.6,-0.7,True,False,False,False,False,Diante Garrett,Inactive
1994-95,22,CHI,NBA,PF,59,586,11.0,0.478,0.0,0.391,12.1,18.3,15.2,9.4,0.9,0.9,17.3,19.8,-0.1,0.8,0.7,0.058,-3.6,-1.4,-4.9,-0.4,False,False,False,True,True,Dickey Simpkins,Inactive
1995-96,23,CHI,NBA,PF,60,685,10.4,0.533,0.006,0.606,11.2,15.3,13.3,7.7,0.7,0.9,21.6,16.7,0.2,1.0,1.2,0.084,-2.9,-0.8,-3.7,-0.3,False,False,False,True,True,Dickey Simpkins,Inactive
1996-97,24,CHI,NBA,PF,48,395,6.5,0.411,0.043,0.43,10.5,15.8,13.2,10.4,0.7,1.0,24.0,16.4,-0.5,0.5,0.1,0.006,-5.6,-1.3,-6.9,-0.5,False,False,False,True,True,Dickey Simpkins,Inactive
1997-98,25,TOT,NBA,PF,40,433,10.6,0.551,0.022,0.787,6.7,13.0,9.8,12.0,1.1,0.8,21.1,15.5,0.1,0.5,0.6,0.068,-3.1,0.1,-3.0,-0.1,False,False,False,True,True,Dickey Simpkins,Inactive
1998-99,26,CHI,NBA,C,50,1448,13.4,0.53,0.003,0.747,8.6,19.6,13.8,8.4,1.4,0.7,14.3,16.3,1.5,1.3,2.9,0.095,-1.6,-0.8,-2.5,-0.2,False,False,False,True,True,Dickey Simpkins,Inactive
1999-00,27,CHI,NBA,PF,69,1651,5.5,0.439,0.004,0.438,8.6,17.9,13.2,10.4,0.7,1.0,28.1,12.6,-2.0,1.3,-0.7,-0.021,-5.8,-0.4,-6.3,-1.8,False,False,False,True,True,Dickey Simpkins,Inactive
2001-02,29,ATL,NBA,PF,1,3,11.6,,,,0.0,0.0,0.0,45.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.116,7.1,6.9,14.0,0.0,False,False,False,True,True,Dickey Simpkins,Inactive
2020-21,21,NOP,NBA,SF,3,56,-0.9,0.308,0.615,0.0,1.9,3.9,2.9,6.5,1.7,0.0,18.8,12.0,-0.1,0.0,-0.1,-0.099,-7.8,-1.8,-9.6,-0.1,False,True,True,False,False,Didi Louzada,Inactive
2021-22,22,TOT,NBA,"SF,SG",9,129,6.4,0.517,0.697,0.061,4.1,10.6,7.2,5.3,0.8,1.5,12.9,13.0,0.0,0.0,0.0,-0.005,-4.1,-3.4,-7.5,-0.2,False,True,True,False,False,Didi Louzada,Inactive
2005-06,22,PHO,NBA,SG,10,43,22.0,0.541,0.44,0.08,10.6,17.7,14.2,3.9,3.5,1.6,7.2,29.1,0.1,0.1,0.1,0.146,1.7,1.2,2.9,0.1,False,True,True,False,False,Dijon Thompson,Inactive
2006-07,23,ATL,NBA,SF,6,50,11.6,0.482,0.133,0.4,7.1,12.2,9.6,6.8,0.0,0.0,5.4,17.1,0.1,0.0,0.1,0.064,-0.2,-3.1,-3.3,0.0,False,True,True,False,False,Dijon Thompson,Inactive
1991-92,25,DEN,NBA,C,71,2716,16.5,0.54,0.0,0.575,11.9,23.3,17.3,8.6,0.8,4.8,18.8,20.1,1.3,3.6,4.8,0.086,-0.6,0.6,0.0,1.4,False,False,False,False,True,Dikembe Mutombo*,Inactive
1992-93,26,DEN,NBA,C,82,3029,17.2,0.567,0.0,0.63,11.9,25.5,18.7,6.8,0.7,5.7,17.8,16.3,3.3,5.5,8.8,0.139,0.0,1.6,1.6,2.7,False,False,False,False,True,Dikembe Mutombo*,Inactive
1993-94,27,DEN,NBA,C,82,2853,17.9,0.59,0.002,0.684,11.5,25.8,18.9,6.6,1.0,7.4,19.8,15.6,2.9,6.4,9.4,0.158,0.1,3.0,3.2,3.7,False,False,False,False,True,Dikembe Mutombo*,Inactive
1994-95,28,DEN,NBA,C,82,3100,17.0,0.595,0.0,0.604,12.7,26.7,19.9,5.5,0.7,7.5,19.5,14.4,3.5,5.2,8.7,0.135,0.0,1.8,1.8,2.9,False,False,False,False,True,Dikembe Mutombo*,Inactive
1995-96,29,DEN,NBA,C,74,2713,17.1,0.562,0.002,0.622,10.6,26.6,18.6,6.1,0.7,8.8,17.1,14.4,2.6,5.0,7.6,0.134,-0.7,2.8,2.1,2.8,False,False,False,False,True,Dikembe Mutombo*,Inactive
1996-97,30,ATL,NBA,C,80,2973,19.0,0.584,0.0,0.602,11.0,25.9,18.6,6.4,0.9,7.0,16.9,17.4,4.7,6.6,11.3,0.183,0.3,2.4,2.6,3.5,False,False,False,False,True,Dikembe Mutombo*,Inactive
1997-98,31,ATL,NBA,C,82,2917,19.8,0.584,0.0,0.608,11.5,25.6,18.8,4.8,0.6,6.6,15.1,17.6,5.6,5.2,10.8,0.177,1.2,1.4,2.6,3.4,False,False,False,False,True,Dikembe Mutombo*,Inactive
1998-99,32,ATL,NBA,C,50,1829,18.8,0.584,0.0,0.843,12.4,26.5,19.5,5.7,0.5,6.0,16.9,14.3,3.7,4.2,7.9,0.206,1.3,2.5,3.7,2.6,False,False,False,False,True,Dikembe Mutombo*,Inactive
1999-00,33,ATL,NBA,C,82,2984,19.4,0.621,0.0,0.735,11.2,31.3,21.2,5.4,0.5,5.9,18.7,13.8,5.6,4.3,9.9,0.16,0.9,1.5,2.4,3.3,False,False,False,False,True,Dikembe Mutombo*,Inactive
2000-01,34,TOT,NBA,C,75,2591,17.5,0.547,0.0,0.523,13.3,30.5,21.9,4.7,0.6,5.6,17.4,14.3,3.4,4.7,8.1,0.151,0.4,1.3,1.7,2.4,False,False,False,False,True,Dikembe Mutombo*,Inactive
2001-02,35,PHI,NBA,C,80,2907,16.0,0.574,0.0,0.568,10.0,23.5,16.8,4.8,0.5,5.0,16.3,15.1,4.1,5.5,9.6,0.158,-0.5,1.2,0.7,2.0,False,False,False,False,True,Dikembe Mutombo*,Inactive
2002-03,36,NJN,NBA,C,24,514,11.2,0.445,0.0,0.42,12.0,22.0,17.0,5.8,0.4,5.4,18.0,16.6,-0.2,1.0,0.8,0.076,-3.7,0.3,-3.4,-0.2,False,False,False,False,True,Dikembe Mutombo*,Inactive
2003-04,37,NYK,NBA,C,65,1494,14.3,0.523,0.0,0.403,11.4,22.2,16.9,2.7,0.6,6.2,13.5,12.5,1.6,2.1,3.8,0.122,-0.9,1.0,0.1,0.8,False,False,False,False,True,Dikembe Mutombo*,Inactive
2004-05,38,HOU,NBA,C,80,1212,16.4,0.575,0.0,0.659,14.8,25.9,20.5,1.3,0.7,6.5,15.4,12.9,2.0,2.7,4.7,0.186,-0.8,1.7,0.9,0.9,False,False,False,False,True,Dikembe Mutombo*,Inactive
2005-06,39,HOU,NBA,C,64,955,12.7,0.626,0.0,0.958,12.5,24.9,18.8,0.7,1.0,4.9,20.6,8.5,1.3,1.8,3.1,0.156,-2.3,1.5,-0.8,0.3,False,False,False,False,True,Dikembe Mutombo*,Inactive
2006-07,40,HOU,NBA,C,75,1289,14.4,0.601,0.0,0.569,14.7,28.7,21.8,1.5,0.9,4.5,16.6,8.3,2.1,3.0,5.2,0.192,-1.5,2.2,0.6,0.8,False,False,False,False,True,Dikembe Mutombo*,Inactive
2007-08,41,HOU,NBA,C,39,619,14.5,0.591,0.0,0.563,12.6,23.5,18.1,1.2,0.9,5.7,14.6,8.6,0.9,1.4,2.3,0.178,-1.2,2.5,1.3,0.5,False,False,False,False,True,Dikembe Mutombo*,Inactive
2008-09,42,HOU,NBA,C,9,96,10.8,0.472,0.0,0.692,15.2,24.5,20.0,0.0,0.0,8.3,26.1,11.1,0.0,0.2,0.2,0.088,-4.1,1.1,-3.0,0.0,False,False,False,False,True,Dikembe Mutombo*,Inactive
1993-94,26,BOS,NBA,PF,80,2303,18.2,0.562,0.001,0.32,9.3,19.0,14.1,7.9,1.5,1.8,12.2,23.0,3.8,2.2,5.9,0.124,0.6,-0.6,0.0,1.2,False,False,False,True,True,Dino Radja*,Inactive
1994-95,27,BOS,NBA,PF,66,2147,17.9,0.537,0.001,0.334,7.9,23.1,15.4,8.7,1.4,2.7,13.1,24.5,2.0,2.5,4.5,0.102,0.0,0.0,0.0,1.1,False,False,False,True,True,Dino Radja*,Inactive
1995-96,28,BOS,NBA,PF,53,1984,18.0,0.536,0.0,0.323,6.2,23.7,14.7,7.2,1.2,2.9,10.7,23.6,1.8,2.2,4.0,0.096,0.2,-0.5,-0.3,0.9,False,False,False,True,True,Dino Radja*,Inactive
1996-97,29,BOS,NBA,C,25,874,12.6,0.471,0.003,0.209,5.4,23.8,13.9,9.2,1.3,4.1,15.9,21.6,-0.9,0.7,-0.2,-0.01,-2.9,0.1,-2.8,-0.2,False,False,False,True,True,Dino Radja*,Inactive
1999-00,21,ATL,NBA,SG,30,446,12.4,0.483,0.263,0.409,3.7,5.6,4.7,9.9,1.8,0.6,12.2,22.8,0.2,0.1,0.3,0.029,-1.0,-1.6,-2.6,-0.1,False,True,False,False,False,Dion Glover,Inactive
2000-01,22,ATL,NBA,SG,57,929,12.3,0.461,0.137,0.205,4.7,11.1,7.9,12.9,2.8,0.8,12.8,20.2,-0.1,0.9,0.8,0.04,-2.3,0.4,-1.9,0.0,False,True,False,False,False,Dion Glover,Inactive
2001-02,23,ATL,NBA,SG,55,1156,13.1,0.491,0.2,0.226,3.5,13.2,8.3,12.8,2.0,0.9,13.2,22.6,0.0,0.9,0.9,0.037,-1.2,-0.7,-1.9,0.0,False,True,False,False,False,Dion Glover,Inactive
2002-03,24,ATL,NBA,SG,76,1890,13.5,0.512,0.244,0.25,3.9,12.8,8.5,13.1,2.0,0.6,13.1,20.1,1.4,1.2,2.6,0.065,-0.8,-0.6,-1.5,0.2,False,True,False,False,False,Dion Glover,Inactive
2003-04,25,TOT,NBA,SG,69,1643,12.2,0.471,0.202,0.265,4.0,14.2,9.2,14.0,1.6,0.9,13.4,21.2,0.1,1.0,1.1,0.032,-1.1,-0.9,-2.1,0.0,False,True,False,False,False,Dion Glover,Inactive
2004-05,26,SAS,NBA,SG,7,68,14.0,0.473,0.364,0.455,5.2,13.8,9.5,9.5,2.4,3.2,7.0,19.4,0.1,0.1,0.2,0.15,-0.5,3.0,2.4,0.1,False,True,False,False,False,Dion Glover,Inactive
2012-13,21,CLE,NBA,SG,61,1756,13.7,0.492,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,0.3,0.6,0.9,0.026,-0.4,-1.8,-2.1,-0.1,False,True,False,False,False,Dion Waiters,Inactive
2013-14,22,CLE,NBA,SG,70,2072,14.0,0.508,0.252,0.237,1.7,9.0,5.3,18.2,1.6,0.7,12.3,26.9,0.3,1.3,1.6,0.037,-0.3,-1.2,-1.5,0.3,False,True,False,False,False,Dion Waiters,Inactive
2014-15,23,TOT,NBA,SG,80,2208,10.9,0.46,0.26,0.182,2.1,7.4,4.8,11.9,2.1,0.8,10.0,22.5,-0.6,1.7,1.1,0.025,-2.5,-0.8,-3.3,-0.7,False,True,False,False,False,Dion Waiters,Inactive
2015-16,24,OKC,NBA,SG,78,2152,9.4,0.492,0.34,0.222,1.9,8.0,5.1,10.0,1.9,0.5,13.4,17.7,0.3,1.8,2.1,0.046,-2.4,-0.4,-2.8,-0.4,False,True,False,False,False,Dion Waiters,Inactive
2016-17,25,MIA,NBA,SG,46,1384,14.5,0.507,0.324,0.192,1.4,10.9,6.1,23.8,1.5,1.1,12.5,26.3,0.2,1.5,1.6,0.057,0.3,-0.4,-0.1,0.7,False,True,False,False,False,Dion Waiters,Inactive
2017-18,26,MIA,NBA,SG,30,918,10.5,0.487,0.415,0.168,1.0,8.5,4.7,19.8,1.3,0.8,13.7,25.0,-0.7,0.8,0.1,0.004,-2.1,-1.4,-3.5,-0.4,False,True,False,False,False,Dion Waiters,Inactive
2018-19,27,MIA,NBA,SG,44,1138,11.4,0.53,0.605,0.092,0.7,10.2,5.4,16.4,1.2,0.7,11.4,21.1,0.1,1.1,1.2,0.052,-0.5,-0.6,-1.1,0.3,False,True,False,False,False,Dion Waiters,Inactive
2019-20,28,TOT,NBA,SG,10,207,11.5,0.521,0.475,0.172,1.1,11.5,6.4,14.4,0.9,2.7,13.1,25.2,-0.1,0.2,0.1,0.03,-0.7,-0.6,-1.2,0.0,False,True,False,False,False,Dion Waiters,Inactive
2013-14,27,PHO,NBA,SF,31,198,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.2,0.1,0.3,0.083,-0.5,-1.3,-1.8,0.0,False,False,True,False,False,Dionte Christmas,Inactive
1998-99,20,DAL,NBA,PF,47,958,12.8,0.491,0.202,0.381,4.8,14.3,9.5,8.4,1.6,2.0,15.7,22.3,0.1,0.7,0.8,0.04,-1.8,-0.7,-2.5,-0.1,False,False,False,True,True,Dirk Nowitzki,Inactive
1999-00,21,DAL,NBA,PF,82,2938,17.5,0.564,0.274,0.311,3.8,15.6,9.7,10.9,1.1,1.6,10.0,21.2,6.1,1.9,8.1,0.132,2.1,-0.5,1.6,2.6,False,False,False,True,True,Dirk Nowitzki,Inactive
2000-01,22,DAL,NBA,PF,82,3125,22.8,0.601,0.313,0.431,4.4,22.1,13.5,9.4,1.3,2.3,9.5,23.8,10.3,4.3,14.6,0.224,4.9,0.5,5.4,5.9,False,False,False,True,True,Dirk Nowitzki,Inactive
2001-02,23,DAL,NBA,C,76,2891,24.1,0.599,0.278,0.41,4.7,24.0,14.5,10.8,1.5,1.9,8.9,25.5,10.2,3.1,13.4,0.222,5.4,0.1,5.5,5.5,False,False,False,True,True,Dirk Nowitzki,Inactive
2002-03,24,DAL,NBA,PF,80,3117,25.6,0.581,0.262,0.368,2.9,25.1,14.0,13.3,1.8,2.0,8.1,27.4,10.8,5.3,16.1,0.249,5.8,1.4,7.2,7.3,False,False,False,True,True,Dirk Nowitzki,Inactive
2003-04,25,DAL,NBA,C,77,2915,22.5,0.561,0.221,0.323,3.3,22.2,12.5,11.3,1.6,2.6,8.3,24.5,9.0,2.5,11.5,0.19,3.8,0.0,3.8,4.3,False,False,False,True,True,Dirk Nowitzki,Inactive
2004-05,26,DAL,NBA,PF,78,3020,26.1,0.578,0.158,0.49,3.6,24.0,14.0,14.3,1.7,2.9,9.1,28.7,10.3,5.2,15.6,0.248,5.8,1.5,7.3,7.1,False,False,False,True,True,Dirk Nowitzki,Inactive
2005-06,27,DAL,NBA,PF,81,3089,28.1,0.589,0.173,0.382,4.6,23.4,14.2,14.7,1.0,2.1,7.9,30.0,13.5,4.3,17.7,0.275,7.8,0.4,8.1,7.9,False,False,False,True,True,Dirk Nowitzki,Inactive
2006-07,28,DAL,NBA,PF,78,2820,27.6,0.605,0.129,0.411,5.3,23.9,14.8,17.8,1.0,1.7,9.5,28.9,11.8,4.5,16.3,0.278,7.2,1.2,8.3,7.4,False,False,False,True,True,Dirk Nowitzki,Inactive
2007-08,29,DAL,NBA,PF,77,2769,24.6,0.585,0.167,0.414,4.1,22.8,13.8,17.8,1.0,1.9,9.3,28.8,8.9,4.0,12.9,0.223,5.6,1.0,6.6,6.0,False,False,False,True,True,Dirk Nowitzki,Inactive
2008-09,30,DAL,NBA,PF,81,3050,23.1,0.564,0.105,0.337,3.3,22.1,12.8,12.1,1.0,1.5,7.8,30.3,7.5,3.4,10.9,0.171,3.7,-0.3,3.4,4.2,False,False,False,True,True,Dirk Nowitzki,Inactive
2009-10,31,DAL,NBA,PF,81,3039,22.9,0.578,0.081,0.392,3.1,20.1,11.7,13.0,1.2,2.0,7.8,28.8,8.4,3.9,12.3,0.194,3.7,0.5,4.2,4.7,False,False,False,True,True,Dirk Nowitzki,Inactive
2010-11,32,DAL,NBA,PF,73,2504,23.4,0.612,0.142,0.376,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,7.8,3.3,11.1,0.213,4.3,0.8,5.1,4.5,False,False,False,True,True,Dirk Nowitzki,Inactive
2011-12,33,DAL,NBA,PF,62,2079,21.7,0.564,0.205,0.343,2.5,19.9,11.3,12.6,1.1,1.2,9.0,29.2,5.0,2.6,7.6,0.175,3.7,0.1,3.7,3.0,False,False,False,True,True,Dirk Nowitzki,Inactive
2012-13,34,DAL,NBA,PF,53,1661,19.8,0.564,0.216,0.265,2.5,21.5,12.2,13.5,1.2,1.7,7.9,24.2,3.3,1.8,5.0,0.145,3.0,0.1,3.1,2.2,False,False,False,True,True,Dirk Nowitzki,Inactive
2013-14,35,DAL,NBA,PF,80,2628,23.6,0.603,0.258,0.295,1.8,20.0,10.9,14.2,1.4,1.4,7.5,26.9,8.6,2.3,10.9,0.199,5.0,0.0,5.0,4.7,False,False,False,True,True,Dirk Nowitzki,Inactive
2014-15,36,DAL,NBA,PF,77,2282,19.2,0.56,0.258,0.272,2.1,19.9,11.0,10.4,0.9,1.2,6.5,24.9,5.2,2.0,7.2,0.152,2.7,-0.5,2.2,2.4,False,False,False,True,True,Dirk Nowitzki,Inactive
2015-16,37,DAL,NBA,PF,75,2364,19.0,0.555,0.308,0.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,4.2,2.6,6.8,0.138,2.4,0.1,2.5,2.7,False,False,False,True,True,Dirk Nowitzki,Inactive
2016-17,38,DAL,NBA,PF,54,1424,17.0,0.529,0.308,0.165,1.8,28.3,14.4,10.6,1.1,2.4,6.6,25.8,0.6,1.9,2.5,0.084,0.8,0.1,0.8,1.0,False,False,False,True,True,Dirk Nowitzki,Inactive
2017-18,39,DAL,NBA,C,77,1900,16.7,0.575,0.445,0.142,1.2,25.2,12.8,10.4,1.1,2.1,6.0,20.5,2.6,2.2,4.8,0.121,1.7,0.6,2.3,2.1,False,False,False,True,True,Dirk Nowitzki,Inactive
2018-19,40,DAL,NBA,PF,51,795,9.6,0.469,0.545,0.133,0.7,20.5,10.6,6.9,0.5,1.9,4.3,22.5,-0.5,0.8,0.3,0.016,-2.7,-1.2,-3.9,-0.4,False,False,False,True,True,Dirk Nowitzki,Inactive
1983-84,22,ATL,NBA,PG,81,1938,14.9,0.553,0.022,0.601,4.2,8.9,6.5,23.7,3.3,0.9,20.3,19.1,1.6,2.6,4.2,0.103,-0.8,1.8,1.1,1.5,True,False,False,False,False,Doc Rivers,Inactive
1984-85,23,ATL,NBA,PG,69,2126,18.1,0.561,0.051,0.539,3.5,7.5,5.5,27.2,3.7,1.4,16.9,20.2,3.4,3.0,6.3,0.143,1.2,2.5,3.7,3.1,True,False,False,False,False,Doc Rivers,Inactive
1985-86,24,ATL,NBA,PG,53,1571,17.4,0.52,0.034,0.61,3.5,7.9,5.7,38.6,3.7,0.5,19.3,19.0,1.9,2.2,4.2,0.128,1.6,1.8,3.4,2.1,True,False,False,False,False,Doc Rivers,Inactive
1986-87,25,ATL,NBA,PG,82,2590,19.9,0.553,0.028,0.582,3.5,9.0,6.2,43.0,3.3,0.7,18.6,18.6,6.4,3.9,10.3,0.191,3.6,2.4,6.0,5.3,True,False,False,False,False,Doc Rivers,Inactive
1987-88,26,ATL,NBA,PG,80,2502,20.4,0.527,0.037,0.473,3.7,12.7,8.1,42.1,2.8,1.0,16.3,21.6,5.1,3.2,8.3,0.159,3.4,1.6,4.9,4.4,True,False,False,False,False,Doc Rivers,Inactive
1988-89,27,ATL,NBA,PG,76,2462,18.4,0.548,0.152,0.352,3.9,8.9,6.3,30.0,3.6,1.0,14.4,18.2,5.4,3.2,8.5,0.167,2.4,2.4,4.8,4.2,True,False,False,False,False,Doc Rivers,Inactive
1989-90,28,ATL,NBA,PG,48,1526,17.2,0.539,0.138,0.354,3.5,11.9,7.6,23.9,3.8,0.9,15.0,17.9,2.5,1.5,4.0,0.126,1.1,2.0,3.0,2.0,True,False,False,False,False,Doc Rivers,Inactive
1990-91,29,ATL,NBA,PG,79,2586,16.2,0.527,0.257,0.257,1.9,9.0,5.3,19.5,2.8,1.1,9.9,20.1,4.1,2.2,6.3,0.116,1.0,1.0,1.9,2.6,True,False,False,False,False,Doc Rivers,Inactive
1991-92,30,LAC,NBA,PG,59,1657,13.8,0.518,0.173,0.368,1.5,8.4,4.9,19.9,3.3,0.7,12.9,18.3,1.5,2.4,3.9,0.113,-1.7,2.2,0.5,1.1,True,False,False,False,False,Doc Rivers,Inactive
1992-93,31,NYK,NBA,PG,77,1886,14.6,0.534,0.249,0.328,1.6,9.5,5.7,31.1,3.3,0.3,16.8,15.6,2.4,4.1,6.5,0.166,-0.6,3.6,3.0,2.4,True,False,False,False,False,Doc Rivers,Inactive
1993-94,32,NYK,NBA,PG,19,499,12.9,0.523,0.409,0.173,0.9,7.8,4.4,29.7,2.6,0.7,17.5,14.5,0.6,0.9,1.5,0.146,-0.1,2.3,2.2,0.5,True,False,False,False,False,Doc Rivers,Inactive
1994-95,33,TOT,NBA,PG,63,989,12.2,0.475,0.421,0.272,1.8,10.3,6.3,23.3,3.3,1.5,15.1,17.7,0.3,1.7,2.0,0.097,-2.0,3.0,1.0,0.8,True,False,False,False,False,Doc Rivers,Inactive
1995-96,34,SAS,NBA,PG,78,1235,9.6,0.489,0.472,0.221,2.8,9.4,6.2,14.1,3.0,1.2,15.2,13.7,0.2,2.0,2.2,0.087,-2.9,3.1,0.2,0.7,True,False,False,False,False,Doc Rivers,Inactive
2007-08,22,WAS,NBA,SG,70,695,6.6,0.397,0.058,0.311,8.7,14.9,11.7,8.3,1.5,3.1,25.5,10.4,-0.6,0.6,0.0,-0.003,-4.4,0.1,-4.3,-0.4,False,True,True,True,False,Dominic McGuire,Inactive
2008-09,23,WAS,NBA,SF,79,2072,10.8,0.483,0.012,0.315,6.2,18.4,12.1,13.8,1.6,2.9,20.0,10.1,0.5,1.3,1.7,0.04,-1.8,0.7,-1.1,0.5,False,True,True,True,False,Dominic McGuire,Inactive
2009-10,24,TOT,NBA,SF,51,307,3.8,0.345,0.0,0.135,8.5,21.3,14.8,5.1,0.8,1.0,23.6,10.6,-0.5,0.3,-0.2,-0.038,-5.7,-0.5,-6.2,-0.3,False,True,True,True,False,Dominic McGuire,Inactive
2010-11,25,CHA,NBA,SF,52,760,10.4,0.437,0.011,0.214,10.0,21.8,15.9,9.0,0.7,3.5,11.2,13.8,0.1,0.9,0.9,0.059,-3.3,0.3,-2.9,-0.2,False,True,True,True,False,Dominic McGuire,Inactive
